,id,explanation_method,comprehensiveness,sufficiency,prob
365,3982,decompx,0.9108005316200792,0.06399382942896566,0.9891585111618042
366,3797,decompx,0.6355265975456501,0.561003360042318,0.6892267465591431
367,1730,decompx,0.7639558123919414,0.018068975684317676,0.9928592443466187
368,2616,decompx,0.3067492582225608,0.005167327429118909,0.9981910586357117
369,476,decompx,0.2303840478083917,0.27536738658922594,0.9993278980255127
370,1489,decompx,0.28206656222993676,0.017752410742369565,0.9983879327774048
371,2295,decompx,0.7186751856763915,0.03975610553127963,0.9973560571670532
372,468,decompx,0.886598235728646,0.01885423669591546,0.9978876709938049
373,3608,decompx,0.3255073278170047,-0.16008214686404576,0.7348155379295349
374,4098,decompx,0.3827544379888511,0.02103554839041175,0.9970888495445251
375,1874,decompx,0.6671063152718402,0.022568151886974062,0.9993833303451538
376,290,decompx,0.7568988378752362,0.017384706843983043,0.998149037361145
377,383,decompx,0.15765432820010644,0.004429837832084069,0.9996250867843628
378,3175,decompx,0.8719137891290302,0.0231160631403327,0.999037504196167
379,4501,decompx,0.10138481553013694,-0.3116832563075526,0.15053939819335938
380,3622,decompx,0.3750057889320444,-0.10889946749167782,0.402948260307312
381,2034,decompx,0.4084633842005201,0.0036058729549623887,0.9970018267631531
382,363,decompx,0.8923191019222775,0.07441879470239986,0.9820668697357178
383,3374,decompx,0.7462490625387314,0.017691494641350766,0.9983819723129272
